Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1743461242,100,,Aggregated,26.200000,0.000000,250,330,410,460,610,680,760,780,820,820,820,419,0,250.0,302.3929543509665,72.67345899890643,821.0209579992807,9824.133651551312
1743461243,100,,Aggregated,25.300000,0.000000,240,320,410,450,580,660,760,780,820,820,820,441,0,240.0,295.3173502381625,72.67345899890643,821.0209579992807,9819.603174603175
1743461244,100,,Aggregated,23.900000,0.000000,240,310,380,450,570,660,760,780,820,820,820,458,0,230.0,289.530386452025,72.32025000121212,821.0209579992807,9802.382096069869
1743461245,100,,Aggregated,24.000000,0.000000,240,310,370,430,560,660,760,780,820,820,820,489,0,240.0,287.66953833547615,72.32025000121212,821.0209579992807,9806.977505112474
1743461246,100,,Aggregated,22.300000,0.000000,240,310,370,430,560,660,760,770,820,820,820,502,0,230.0,286.325908524,72.32025000121212,821.0209579992807,9826.213147410359
1743461247,100,,Aggregated,21.100000,0.000000,240,310,370,420,560,660,760,780,850,850,850,530,0,240.0,288.4006033680497,72.32025000121212,845.811874998617,9866.433962264151
1743461248,100,,Aggregated,20.300000,0.000000,230,310,370,420,560,660,760,780,850,850,850,548,0,230.0,284.5051937975589,72.32025000121212,845.811874998617,9854.211678832116
1743461249,100,,Aggregated,21.600000,0.000000,230,310,360,410,530,660,760,780,850,850,850,570,0,230.0,280.77324172818885,72.32025000121212,845.811874998617,9866.378947368421
1743461250,100,,Aggregated,21.800000,0.000000,230,300,350,410,520,660,760,780,850,850,850,592,0,230.0,278.1578433159543,72.32025000121212,845.811874998617,9837.20945945946
1743461251,100,,Aggregated,22.400000,0.000000,220,290,340,400,510,660,760,770,850,850,850,618,0,220.0,274.1573561149607,72.32025000121212,845.811874998617,9821.417475728156
1743461252,100,,Aggregated,21.900000,0.000000,220,290,330,380,490,660,760,770,850,850,850,641,0,220.0,269.7402439516963,70.99724999716273,845.811874998617,9809.583463338533
1743461253,100,,Aggregated,22.000000,0.000000,220,280,330,370,480,660,760,770,850,850,850,666,0,220.0,268.26384534390996,70.99724999716273,845.811874998617,9807.027027027027
1743461254,100,,Aggregated,22.700000,0.000000,220,270,320,370,480,660,760,770,850,850,850,691,0,220.0,264.0771133560763,70.99724999716273,845.811874998617,9811.991316931983
1743461255,100,,Aggregated,21.900000,0.000000,210,270,320,370,480,650,760,770,850,850,850,703,0,210.0,261.91394421768814,70.99724999716273,845.811874998617,9795.832147937412
1743461256,100,,Aggregated,22.800000,0.000000,210,270,320,360,480,650,760,770,850,850,850,724,0,210.0,259.3998719973032,70.99724999716273,845.811874998617,9810.020718232045
1743461257,100,,Aggregated,22.100000,0.000000,210,270,320,360,470,650,760,770,850,850,850,748,0,210.0,258.3189873463188,70.99724999716273,845.811874998617,9805.919786096256
1743461258,100,,Aggregated,21.200000,0.000000,210,270,320,360,470,610,760,770,850,850,850,778,0,210.0,258.06149822240775,70.99724999716273,845.811874998617,9822.667095115681
1743461259,100,,Aggregated,21.300000,0.000000,210,270,320,360,470,610,760,770,850,850,850,799,0,210.0,257.98994325163045,70.99724999716273,845.811874998617,9831.788485607009
1743461260,100,,Aggregated,22.200000,0.000000,210,260,310,360,470,610,760,760,850,850,850,815,0,210.0,255.40805791174898,70.99724999716273,845.811874998617,9807.752147239264
1743461261,100,,Aggregated,22.800000,0.000000,210,260,310,350,470,610,760,760,850,850,850,833,0,210.0,253.0488213158066,67.7341670016176,845.811874998617,9780.165666266506
1743461262,100,,Aggregated,22.300000,0.000000,200,260,310,340,470,610,750,760,850,850,850,851,0,200.0,251.66441175916043,67.7341670016176,845.811874998617,9798.11633372503
1743461263,100,,Aggregated,21.300000,0.000000,200,260,310,340,470,610,750,760,850,850,850,870,0,200.0,249.76488298742535,67.7341670016176,845.811874998617,9799.120689655172
1743461264,100,,Aggregated,21.300000,0.000000,200,260,310,340,470,610,750,760,850,850,850,881,0,200.0,249.1738477015324,67.7341670016176,845.811874998617,9812.28717366629
1743461265,100,,Aggregated,20.500000,0.000000,210,270,320,360,490,660,780,920,1400,1400,1400,904,0,210.0,264.6116682268273,67.7341670016176,1429.6725419990253,9812.605088495575
1743461266,100,,Aggregated,20.000000,0.000000,210,270,320,370,530,700,920,1100,1400,1400,1400,933,0,210.0,274.71556242342547,67.7341670016176,1429.6725419990253,9835.95498392283
1743461267,100,,Aggregated,18.900000,0.000000,210,270,320,370,520,690,900,1100,1400,1400,1400,955,0,210.0,273.2654718911496,67.7341670016176,1429.6725419990253,9847.91832460733
1743461268,100,,Aggregated,20.700000,0.000000,210,270,320,370,520,680,900,1100,1400,1400,1400,970,0,210.0,272.7249580670611,67.7341670016176,1429.6725419990253,9885.942268041237
1743461269,100,,Aggregated,21.000000,0.000000,220,280,330,380,560,720,940,1100,1400,1400,1400,995,0,220.0,280.69778759702024,67.7341670016176,1429.6725419990253,9865.307537688443
1743461270,100,,Aggregated,20.600000,0.000000,220,280,330,380,560,700,920,1100,1300,1400,1400,1015,0,220.0,280.2848259399254,67.7341670016176,1429.6725419990253,9898.340886699507
1743461271,100,,Aggregated,19.100000,0.000000,210,280,330,370,560,700,920,1100,1300,1400,1400,1028,0,210.0,278.3625243142163,67.7341670016176,1429.6725419990253,9883.692607003892
1743461272,100,,Aggregated,20.000000,0.000000,210,270,330,370,550,700,920,1100,1300,1400,1400,1050,0,210.0,276.55948654286993,67.7341670016176,1429.6725419990253,9915.425714285715
1743461273,100,,Aggregated,20.300000,0.000000,210,270,330,370,530,700,920,1100,1300,1400,1400,1080,0,210.0,275.4205652731562,67.7341670016176,1429.6725419990253,9933.60925925926
1743461274,100,,Aggregated,19.800000,0.000000,210,270,320,370,530,690,920,1100,1300,1400,1400,1099,0,210.0,273.78795541222377,67.7341670016176,1429.6725419990253,9943.933575978162
1743461275,100,,Aggregated,20.400000,0.000000,210,270,320,370,520,680,920,1100,1300,1400,1400,1123,0,210.0,272.3403951834663,67.7341670016176,1429.6725419990253,9946.984861976847
1743461276,100,,Aggregated,21.200000,0.000000,210,270,320,370,510,680,920,1100,1300,1400,1400,1139,0,210.0,270.55375728098045,67.7341670016176,1429.6725419990253,9958.853380158034
1743461277,100,,Aggregated,22.500000,0.000000,210,270,320,360,510,680,900,1100,1300,1400,1400,1154,0,210.0,269.49344992029984,67.7341670016176,1429.6725419990253,9947.09965337955
1743461278,100,,Aggregated,21.500000,0.000000,210,260,320,360,500,670,900,1100,1300,1400,1400,1178,0,210.0,267.7906198344908,67.7341670016176,1429.6725419990253,9953.337860780985
1743461279,100,,Aggregated,19.700000,0.000000,210,260,310,360,490,660,880,1000,1300,1400,1400,1202,0,210.0,266.2814365615905,67.7341670016176,1429.6725419990253,9931.809484193012
1743461280,100,,Aggregated,20.000000,0.000000,210,260,310,350,480,660,880,1000,1300,1400,1400,1220,0,210.0,264.27279753773547,67.7341670016176,1429.6725419990253,9919.974590163934
