Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1743461047,100,,Aggregated,21.300000,0.100000,260,340,410,440,580,720,860,930,1100,1100,1100,758,1,260.0,309.8783448654811,68.81974999851082,1081.158625005628,9760.916886543535
1743461049,100,,Aggregated,22.200000,0.100000,260,330,410,440,580,720,860,930,1100,1100,1100,770,1,260.0,307.04861227018523,68.81974999851082,1081.158625005628,9757.237662337662
1743461050,100,,Aggregated,22.200000,0.100000,260,340,420,450,620,730,910,970,1100,1100,1100,789,1,260.0,315.375485041902,68.81974999851082,1081.158625005628,9744.584283903676
1743461051,100,,Aggregated,21.300000,0.100000,260,340,420,450,600,730,900,960,1100,1100,1100,814,1,260.0,314.1575863882922,68.81974999851082,1081.158625005628,9770.457002457002
1743461052,100,,Aggregated,20.100000,0.100000,260,340,410,450,600,730,900,960,1100,1100,1100,831,1,260.0,311.4581050783144,68.81974999851082,1081.158625005628,9770.075812274368
1743461053,100,,Aggregated,21.400000,0.000000,260,360,420,460,650,780,930,990,1200,1200,1200,851,1,260.0,322.82352162524785,68.81974999851082,1201.695917006873,9758.857814336076
1743461054,100,,Aggregated,20.900000,0.000000,260,360,430,460,660,780,940,1000,1700,1700,1700,888,1,260.0,327.48487498658733,68.81974999851082,1716.652791001252,9801.530405405405
1743461055,100,,Aggregated,20.900000,0.000000,260,360,430,460,650,780,930,1000,1700,1700,1700,904,1,260.0,325.09074210298195,68.81974999851082,1716.652791001252,9807.785398230088
1743461056,100,,Aggregated,20.700000,0.000000,260,350,420,460,650,770,930,1000,1700,1700,1700,922,1,260.0,321.9814029122426,68.81974999851082,1716.652791001252,9815.047722342733
1743461057,100,,Aggregated,21.000000,0.000000,260,340,420,450,640,760,930,1000,1700,1700,1700,942,1,260.0,318.32116408290693,68.81974999851082,1716.652791001252,9828.685774946922
1743461058,100,,Aggregated,19.700000,0.000000,250,340,420,450,640,760,930,1000,1700,1700,1700,958,1,250.0,315.3945639614922,68.81974999851082,1716.652791001252,9825.8872651357
1743461059,100,,Aggregated,19.700000,0.000000,250,330,410,450,630,760,930,1000,1700,1700,1700,976,1,250.0,312.79572453801296,68.81974999851082,1716.652791001252,9814.061475409837
1743461060,100,,Aggregated,19.700000,0.000000,240,330,410,450,620,750,930,1000,1700,1700,1700,997,1,240.0,309.7683799569714,68.81974999851082,1716.652791001252,9819.216649949849
1743461061,100,,Aggregated,20.600000,0.000000,240,320,400,440,610,740,930,990,1600,1700,1700,1020,1,240.0,306.5625076647919,68.81974999851082,1716.652791001252,9854.725490196079
1743461062,100,,Aggregated,20.800000,0.000000,230,320,400,440,600,740,930,990,1600,1700,1700,1038,1,230.0,304.38045269951203,68.81974999851082,1716.652791001252,9857.546242774566
1743461063,100,,Aggregated,20.400000,0.000000,230,320,400,440,600,740,930,990,1600,1700,1700,1060,1,230.0,302.27357101706866,68.81974999851082,1716.652791001252,9869.859433962265
1743461064,100,,Aggregated,20.400000,0.000000,230,310,400,440,580,730,930,990,1600,1700,1700,1072,1,230.0,300.5941013545534,68.81974999851082,1716.652791001252,9878.415111940298
1743461065,100,,Aggregated,20.600000,0.000000,230,310,390,430,580,730,930,990,1600,1700,1700,1099,1,230.0,297.051783768939,68.81974999851082,1716.652791001252,9870.634212920837
1743461066,100,,Aggregated,18.500000,0.000000,230,300,380,430,570,730,910,990,1600,1700,1700,1119,1,230.0,294.48396901081213,68.81974999851082,1716.652791001252,9861.819481680071
1743461067,100,,Aggregated,18.500000,0.000000,230,300,380,430,560,730,910,990,1600,1700,1700,1134,1,230.0,293.1377451790936,68.81974999851082,1716.652791001252,9882.17901234568
1743461068,100,,Aggregated,19.500000,0.000000,230,300,380,430,570,730,930,990,1600,1700,1700,1144,1,230.0,295.0229802535833,68.81974999851082,1716.652791001252,9885.960664335664
1743461069,100,,Aggregated,19.300000,0.000000,230,320,400,440,620,760,930,990,1600,1700,1700,1175,1,230.0,303.53065364776756,68.81974999851082,1716.652791001252,9902.88
